symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Slco1a6,TRUE,1011,2556,0.985831174890805,86.3903669101844,0.434190509428071,1.95330348819735,-2.16817142018148,1.37792554769446e-06,0.000552685937180249,TRUE,DOWN
Tnfrsf25,TRUE,57,201,0.0705625059287496,112.428664932932,0.0244795836176064,0.153604851771388,-2.63115903725836,1.5502991732493e-06,0.000576598991902196,TRUE,DOWN
Leng8,TRUE,565,1426,0.546247173535588,86.0212103112767,0.242648504279783,1.08975382400995,-2.16503992627802,1.55473006237503e-06,0.000576598991902196,TRUE,DOWN
Gm17066,TRUE,256,699,0.264285000061881,92.9688333176029,0.109943393089601,0.534178066607961,-2.27651511227259,1.53779452777424e-06,0.000576598991902196,TRUE,DOWN
Maf1,TRUE,187,529,0.197713890569712,95.8530795566353,0.0803102129209192,0.404263515358529,-2.32618824740706,1.60866817042506e-06,0.000576598991902196,TRUE,DOWN
Pcbp4,TRUE,290,755,0.289107529956545,91.0399095006924,0.124545249984313,0.57697344819601,-2.20829563094693,2.33433725392062e-06,0.000767461207006197,TRUE,DOWN
Trip6,TRUE,72,226,0.0811673463612375,107.43911392841,0.0309215793064502,0.172709932837481,-2.46765247804504,3.22927348403521e-06,0.000996355072651172,TRUE,DOWN
Pear1,TRUE,13,85,0.0274432559488934,180.565226749634,0.00558306293033128,0.0649572756247163,-3.44983838227863,3.58856332367368e-06,0.0010497154906087,TRUE,DOWN
Angptl4,TRUE,89,260,0.0963991952080624,100.575687590471,0.0382225077538065,0.198692843087368,-2.36698144987435,3.61158657950637e-06,0.0010497154906087,TRUE,DOWN
mt-Nd3,TRUE,358,858,0.33630302799559,87.2147483834601,0.153748963773738,0.655686382188313,-2.08960283694955,4.65615068732797e-06,0.00128486461297048,TRUE,DOWN
Sema5b,TRUE,65,209,0.0773512586028195,114.787598457902,0.0279153146516564,0.159718477712538,-2.50077994794181,5.16028306304539e-06,0.00132678816447917,TRUE,DOWN
Chrna4,TRUE,648,1509,0.598433190650266,86.3641113825003,0.278294213758052,1.15318269314938,-2.04918671584744,5.24539763955937e-06,0.00133160062862485,TRUE,DOWN
Flcn,TRUE,243,597,0.230061729609955,90.0428807108394,0.104360330159269,0.456229335858302,-2.12419288626936,5.38114385432627e-06,0.00134898549998142,TRUE,DOWN
Josd2,TRUE,282,682,0.265391487486421,89.8086785660716,0.121109518950263,0.521186611483018,-2.10201207509235,5.98774764614781e-06,0.00147874809623716,TRUE,DOWN
Stxbp2,TRUE,225,556,0.215375573623791,91.6488342472316,0.0966299353326568,0.424897002909909,-2.13228310455898,6.04624003447756e-06,0.00147874809623716,TRUE,DOWN
Shmt2,TRUE,308,735,0.286617491425039,90.1914801014057,0.132275644810926,0.561689383343135,-2.08302747778678,7.43445585856659e-06,0.00175409426168886,TRUE,DOWN
